"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"coordinates-zane-linen","Zane Linen","<p>Zane Linen pattern from our Coordinates collection. Pattern #01-21-100. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-100-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/zane-linen.jpg?v=1774023687","1","Zane Linen pattern thumbnail","Zane Linen - Coordinates Collection | ColorFlex Wallpaper","Zane Linen pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","zane-linen","1","Unnamed Layer","24x24","straight","SW7067 CITYSCAPE,SC0001 COTTAGE LINEN","01-21-100","21","100","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-zane-linen","Zane Linen","<p>Zane Linen pattern from our Coordinates collection. Pattern #01-21-100. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-100-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/zane-linen.jpg?v=1774023687","","","Zane Linen - Coordinates Collection | ColorFlex Wallpaper","Zane Linen pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","zane-linen","1","Unnamed Layer","24x24","straight","SW7067 CITYSCAPE,SC0001 COTTAGE LINEN","01-21-100","21","100","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-zane-linen","Zane Linen","<p>Zane Linen pattern from our Coordinates collection. Pattern #01-21-100. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-100-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/zane-linen.jpg?v=1774023687","","","Zane Linen - Coordinates Collection | ColorFlex Wallpaper","Zane Linen pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","zane-linen","1","Unnamed Layer","24x24","straight","SW7067 CITYSCAPE,SC0001 COTTAGE LINEN","01-21-100","21","100","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-gingham-small","Gingham Small","<p>Gingham Small pattern from our Coordinates collection. Pattern #01-21-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/gingham-small.jpg?v=1774023688","1","Gingham Small pattern thumbnail","Gingham Small - Coordinates Collection | ColorFlex Wallpaper","Gingham Small pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","gingham-small","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-21-101","21","101","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-gingham-small","Gingham Small","<p>Gingham Small pattern from our Coordinates collection. Pattern #01-21-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/gingham-small.jpg?v=1774023688","","","Gingham Small - Coordinates Collection | ColorFlex Wallpaper","Gingham Small pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","gingham-small","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-21-101","21","101","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-gingham-small","Gingham Small","<p>Gingham Small pattern from our Coordinates collection. Pattern #01-21-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-101-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/gingham-small.jpg?v=1774023688","","","Gingham Small - Coordinates Collection | ColorFlex Wallpaper","Gingham Small pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","gingham-small","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6395 ALCHEMY","01-21-101","21","101","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-gingham-large","Gingham Large","<p>Gingham Large pattern from our Coordinates collection. Pattern #01-21-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/gingham-large.jpg?v=1774023690","1","Gingham Large pattern thumbnail","Gingham Large - Coordinates Collection | ColorFlex Wallpaper","Gingham Large pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","gingham-large","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO","01-21-102","21","102","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-gingham-large","Gingham Large","<p>Gingham Large pattern from our Coordinates collection. Pattern #01-21-102. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-21-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/gingham-large.jpg?v=1774023690","","","Gingham Large - Coordinates Collection | ColorFlex Wallpaper","Gingham Large pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","gingham-large","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO","01-21-102","21","102","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-gingham-large","Gingham Large","<p>Gingham Large pattern from our Coordinates collection. Pattern #01-21-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-21-102-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/gingham-large.jpg?v=1774023690","","","Gingham Large - Coordinates Collection | ColorFlex Wallpaper","Gingham Large pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","gingham-large","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW0080 PINK FLAMINGO","01-21-102","21","102","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
"coordinates-trenton-ticking","Trenton Ticking","<p>Trenton Ticking pattern from our Coordinates collection. Pattern #01-21-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Coordinates","Home & Garden > Decor","ColorFlex Pattern","coordinates, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-21-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/trenton-ticking.jpg?v=1774379952","1","Trenton Ticking pattern thumbnail","Trenton Ticking - Coordinates Collection | ColorFlex Wallpaper","Trenton Ticking pattern from our Coordinates collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","coordinates","trenton-ticking","1","Layer 1","24x24","straight","SC0001 COTTAGE LINEN,SW6810 LUPINE","01-21-103","21","103","","This collection of  Coordinates can make your design scheme hit a new level.  After you've chosen your ""Feature"" wallpaper print, consider adding a coordinating print for your ceiling, or book case backs, or of course, above or below your chair rail trim.  Color coordinate your prints and don't forget to adjust the scale of the print to match your target size.  Also available in fabrics, so there's no limit as to how many you can create.  Have fun!!"
