"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant"
"oceana-salmon","Salmon","<p>Salmon pattern from our Oceana collection. Pattern #01-12-105. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-105-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/salmon.jpg?v=1772127465","1","Salmon pattern thumbnail","Salmon - Oceana Collection | ColorFlex Wallpaper","Salmon pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","salmon","0","","24x36","half-drop","","01-12-105","12","105",""
"oceana-salmon","Salmon","<p>Salmon pattern from our Oceana collection. Pattern #01-12-105. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-105-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/salmon.jpg?v=1772127465","","","Salmon - Oceana Collection | ColorFlex Wallpaper","Salmon pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","salmon","0","","24x36","half-drop","","01-12-105","12","105",""
"oceana-salmon","Salmon","<p>Salmon pattern from our Oceana collection. Pattern #01-12-105. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-105-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/salmon.jpg?v=1772127465","","","Salmon - Oceana Collection | ColorFlex Wallpaper","Salmon pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","salmon","0","","24x36","half-drop","","01-12-105","12","105",""
"oceana-blue-sea-horses","Blue Sea Horses","<p>Blue Sea Horses pattern from our Oceana collection. Pattern #01-12-101. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/blue-sea-horses.jpg?v=1772148535","1","Blue Sea Horses pattern thumbnail","Blue Sea Horses - Oceana Collection | ColorFlex Wallpaper","Blue Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","blue-sea-horses","0","","24x36","half-drop","","01-12-101","12","101",""
"oceana-blue-sea-horses","Blue Sea Horses","<p>Blue Sea Horses pattern from our Oceana collection. Pattern #01-12-101. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/blue-sea-horses.jpg?v=1772148535","","","Blue Sea Horses - Oceana Collection | ColorFlex Wallpaper","Blue Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","blue-sea-horses","0","","24x36","half-drop","","01-12-101","12","101",""
"oceana-blue-sea-horses","Blue Sea Horses","<p>Blue Sea Horses pattern from our Oceana collection. Pattern #01-12-101. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-101-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/blue-sea-horses.jpg?v=1772148535","","","Blue Sea Horses - Oceana Collection | ColorFlex Wallpaper","Blue Sea Horses pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","blue-sea-horses","0","","24x36","half-drop","","01-12-101","12","101",""
"oceana-coral-octopus","Coral Octopus","<p>Coral Octopus pattern from our Oceana collection. Pattern #01-12-102. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/coral-octopus.jpg?v=1772148538","1","Coral Octopus pattern thumbnail","Coral Octopus - Oceana Collection | ColorFlex Wallpaper","Coral Octopus pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","coral-octopus","0","","24x36","half-drop","","01-12-102","12","102",""
"oceana-coral-octopus","Coral Octopus","<p>Coral Octopus pattern from our Oceana collection. Pattern #01-12-102. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/coral-octopus.jpg?v=1772148538","","","Coral Octopus - Oceana Collection | ColorFlex Wallpaper","Coral Octopus pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","coral-octopus","0","","24x36","half-drop","","01-12-102","12","102",""
"oceana-coral-octopus","Coral Octopus","<p>Coral Octopus pattern from our Oceana collection. Pattern #01-12-102. Classic design available in standard colorways. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Removable Decal","01-12-102-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/coral-octopus.jpg?v=1772148538","","","Coral Octopus - Oceana Collection | ColorFlex Wallpaper","Coral Octopus pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","coral-octopus","0","","24x36","half-drop","","01-12-102","12","102",""
"oceana-spa","Spa","<p>Spa pattern from our Oceana collection. Pattern #01-12-106. Classic design available in standard colorways. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Wallpaper","01-12-106-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/spa.jpg?v=1772127465","1","Spa pattern thumbnail","Spa - Oceana Collection | ColorFlex Wallpaper","Spa pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","spa","0","","24x36","half-drop","","01-12-106","12","106",""
"oceana-spa","Spa","<p>Spa pattern from our Oceana collection. Pattern #01-12-106. Classic design available in standard colorways. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","Standard Pattern","oceana, pattern, wallpaper, fabric, standard","TRUE","Application","Fabric","01-12-106-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/spa.jpg?v=1772127465","","","Spa - Oceana Collection | ColorFlex Wallpaper","Spa pattern from our Oceana collection. Classic design available in standard colorways. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","oceana","spa","0","","24x36","half-drop","","01-12-106","12","106",""
