"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","product.metafields.color_flex.base_url","product.metafields.color_flex.collection","product.metafields.color_flex.pattern","product.metafields.color_flex.layer_count","product.metafields.color_flex.layer_labels","product.metafields.color_flex.pattern_size","product.metafields.color_flex.tiling_type","product.metafields.color_flex.designer_colors","product.metafields.color_flex.pattern_number","product.metafields.color_flex.collection_sequence","product.metafields.color_flex.pattern_sequence","product.metafields.color_flex.pattern_variant","product.metafields.color_flex.collection_description"
"english-cottage-greenwich-time","Greenwich Time","<p>Turn time backwards with our Greenwich Time Wallpaper or fabric.  Perfect for the inside of a china cupboard, or back hallway to add color and cheer to a space.</p><p><em>Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</em></p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-100-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/greenwich-time.jpg?v=1773282462","1","Greenwich Time pattern thumbnail","Greenwich Time - English Cottage Collection | ColorFlex Wallpaper","Turn time backwards with our Greenwich Time Wallpaper or fabric. Perfect for the inside of a china cupboard, or back hallway to add color and cheer to a space.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","greenwich-time","1","Layer 1","24x24","half-drop","SW6990 CAVIAR,SW7069 IRON ORE,SC0001 COTTAGE LINEN,SW0037 MORRIS ROOM GREY,SW6159 HIGH TEA,SW0052 PEARL GRAY,SW0043 PERISTYLE BRASS,SW7697 SAFARI,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6214 UNDERSEAS,SW6212 QUIETUDE,SW0032 NEEDLEPOINT NAVY,SW6242 BRACING BLUE,SW0033 REMBRANDT RUBY,SW0034 ROYCROFT ROSE","01-03-100","03","100","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-greenwich-time","Greenwich Time","<p>Turn time backwards with our Greenwich Time Wallpaper or fabric.  Perfect for the inside of a china cupboard, or back hallway to add color and cheer to a space.</p><p><em>Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</em></p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-100-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/greenwich-time.jpg?v=1773282462","","","Greenwich Time - English Cottage Collection | ColorFlex Wallpaper","Turn time backwards with our Greenwich Time Wallpaper or fabric. Perfect for the inside of a china cupboard, or back hallway to add color and cheer to a space.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","greenwich-time","1","Layer 1","24x24","half-drop","SW6990 CAVIAR,SW7069 IRON ORE,SC0001 COTTAGE LINEN,SW0037 MORRIS ROOM GREY,SW6159 HIGH TEA,SW0052 PEARL GRAY,SW0043 PERISTYLE BRASS,SW7697 SAFARI,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6214 UNDERSEAS,SW6212 QUIETUDE,SW0032 NEEDLEPOINT NAVY,SW6242 BRACING BLUE,SW0033 REMBRANDT RUBY,SW0034 ROYCROFT ROSE","01-03-100","03","100","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-greenwich-time","Greenwich Time","<p>Turn time backwards with our Greenwich Time Wallpaper or fabric.  Perfect for the inside of a china cupboard, or back hallway to add color and cheer to a space.</p><p><em>Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</em></p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-100-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/greenwich-time.jpg?v=1773282462","","","Greenwich Time - English Cottage Collection | ColorFlex Wallpaper","Turn time backwards with our Greenwich Time Wallpaper or fabric. Perfect for the inside of a china cupboard, or back hallway to add color and cheer to a space.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","greenwich-time","1","Layer 1","24x24","half-drop","SW6990 CAVIAR,SW7069 IRON ORE,SC0001 COTTAGE LINEN,SW0037 MORRIS ROOM GREY,SW6159 HIGH TEA,SW0052 PEARL GRAY,SW0043 PERISTYLE BRASS,SW7697 SAFARI,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6214 UNDERSEAS,SW6212 QUIETUDE,SW0032 NEEDLEPOINT NAVY,SW6242 BRACING BLUE,SW0033 REMBRANDT RUBY,SW0034 ROYCROFT ROSE","01-03-100","03","100","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-aye-lassie","Aye Lassie","<p>Aye Lassie pattern from our English Cottage collection. Pattern #01-03-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/aye-lassie.jpg?v=1773282463","1","Aye Lassie pattern thumbnail","Aye Lassie - English Cottage Collection | ColorFlex Wallpaper","Aye Lassie pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","aye-lassie","4","Piper,Leaves,Outline,Thistle","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6395 ALCHEMY,SW7726 LEMON VERBENA,SW6209 RIPE OLIVE,SW6395 ALCHEMY","01-03-101","03","101","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-aye-lassie","Aye Lassie","<p>Aye Lassie pattern from our English Cottage collection. Pattern #01-03-101. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-101-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/aye-lassie.jpg?v=1773282463","","","Aye Lassie - English Cottage Collection | ColorFlex Wallpaper","Aye Lassie pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","aye-lassie","4","Piper,Leaves,Outline,Thistle","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6395 ALCHEMY,SW7726 LEMON VERBENA,SW6209 RIPE OLIVE,SW6395 ALCHEMY","01-03-101","03","101","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-aye-lassie","Aye Lassie","<p>Aye Lassie pattern from our English Cottage collection. Pattern #01-03-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-101-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/aye-lassie.jpg?v=1773282463","","","Aye Lassie - English Cottage Collection | ColorFlex Wallpaper","Aye Lassie pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","aye-lassie","4","Piper,Leaves,Outline,Thistle","24x24","straight","SW0050 CLASSIC LIGHT BUFF,SW6395 ALCHEMY,SW7726 LEMON VERBENA,SW6209 RIPE OLIVE,SW6395 ALCHEMY","01-03-101","03","101","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-penzance","Penzance","<p>Penzance pattern from our English Cottage collection. Pattern #01-03-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/penzance.jpg?v=1773282465","1","Penzance pattern thumbnail","Penzance - English Cottage Collection | ColorFlex Wallpaper","Penzance pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","penzance","2","Tudor Rose,Heart Leaf","24x24","straight","SW6159 HIGH TEA,SW7697 SAFARI,SW0052 PEARL GRAY","01-03-102","03","102","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-penzance","Penzance","<p>Penzance pattern from our English Cottage collection. Pattern #01-03-102. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-03-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/penzance.jpg?v=1773282465","","","Penzance - English Cottage Collection | ColorFlex Wallpaper","Penzance pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","penzance","2","Tudor Rose,Heart Leaf","24x24","straight","SW6159 HIGH TEA,SW7697 SAFARI,SW0052 PEARL GRAY","01-03-102","03","102","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-penzance","Penzance","<p>Penzance pattern from our English Cottage collection. Pattern #01-03-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-03-102-decal","69.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/penzance.jpg?v=1773282465","","","Penzance - English Cottage Collection | ColorFlex Wallpaper","Penzance pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","penzance","2","Tudor Rose,Heart Leaf","24x24","straight","SW6159 HIGH TEA,SW7697 SAFARI,SW0052 PEARL GRAY","01-03-102","03","102","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
"english-cottage-keswick","Keswick","<p>Keswick pattern from our English Cottage collection. Pattern #01-03-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","English Cottage","Home & Garden > Decor","ColorFlex Pattern","english-cottage, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-03-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://cdn.shopify.com/s/files/1/0685/6664/7015/files/keswick_725dcaa5-dd62-4074-b7bf-4f3f7013d02b.jpg?v=1774377525","1","Keswick pattern thumbnail","Keswick - English Cottage Collection | ColorFlex Wallpaper","Keswick pattern from our English Cottage collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://s3.us-east-005.backblazeb2.com/cf-data/data/collections","english-cottage","keswick","6","Baskets,Flowers & Fruit,Grapes,Flowers,Small Leaves,Large Leaves","24x24","straight","SW6990 CAVIAR,SW0043 PERISTYLE BRASS,SW0034 ROYCROFT ROSE,SW0033 REMBRANDT RUBY,SW7697 SAFARI,SW7726 LEMON VERBENA,SW7729 EDAMAME","01-03-103","03","103","","Our English Cottage collection is inspired by our travels through the English countryside.  Quaint cottages, fairytale B&Bs, cozy taverns, we all love the style and soft vibe.  Put the tea kettle on, stay home and create that feeling in your own home.  Steeped in British history and tradition, our designs combine symbols and textures"
