"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Variant Inventory Tracker","Variant Inventory Policy","Variant Inventory Qty","Image Src","Image Position","Image Alt Text","SEO Title","SEO Description","custom.base_url","custom.collection","custom.pattern","custom.layer_count","custom.layer_labels","custom.pattern_size","custom.tiling_type","custom.designer_colors","custom.pattern_number","custom.collection_sequence","custom.pattern_sequence","custom.pattern_variant"
"folksie-flame-tree","Flame Tree","<p>Flame Tree pattern from our Folksie collection. Pattern #01-18-104. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-18-104-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/flame-tree.jpg","1","Flame Tree pattern thumbnail","Flame Tree - Folksie Collection | ColorFlex Wallpaper","Flame Tree pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","flame-tree","2","Trees,Flames","24x24","straight","SC0001 COTTAGE LINEN,SW6811 HONORABLE BLUE,SW9065 PERFECT PERIWINKLE","01-18-104","18","104",""
"folksie-flame-tree","Flame Tree","<p>Flame Tree pattern from our Folksie collection. Pattern #01-18-104. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-18-104-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/flame-tree.jpg","","","Flame Tree - Folksie Collection | ColorFlex Wallpaper","Flame Tree pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","flame-tree","2","Trees,Flames","24x24","straight","SC0001 COTTAGE LINEN,SW6811 HONORABLE BLUE,SW9065 PERFECT PERIWINKLE","01-18-104","18","104",""
"folksie-flame-tree","Flame Tree","<p>Flame Tree pattern from our Folksie collection. Pattern #01-18-104. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-18-104-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/flame-tree.jpg","","","Flame Tree - Folksie Collection | ColorFlex Wallpaper","Flame Tree pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","flame-tree","2","Trees,Flames","24x24","straight","SC0001 COTTAGE LINEN,SW6811 HONORABLE BLUE,SW9065 PERFECT PERIWINKLE","01-18-104","18","104",""
"folksie-folk-vine","Folk Vine","<p>Folk Vine pattern from our Folksie collection. Pattern #01-18-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-18-103-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/folk-vine.jpg","1","Folk Vine pattern thumbnail","Folk Vine - Folksie Collection | ColorFlex Wallpaper","Folk Vine pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","folk-vine","9","Outter Leaves,Center Leaves,Berries,Lillies,Round Flowers,Flower Centers,Small Flowers,Tiny Flowers,Tulips","24x24","straight","SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE","01-18-103","18","103",""
"folksie-folk-vine","Folk Vine","<p>Folk Vine pattern from our Folksie collection. Pattern #01-18-103. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-18-103-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/folk-vine.jpg","","","Folk Vine - Folksie Collection | ColorFlex Wallpaper","Folk Vine pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","folk-vine","9","Outter Leaves,Center Leaves,Berries,Lillies,Round Flowers,Flower Centers,Small Flowers,Tiny Flowers,Tulips","24x24","straight","SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE","01-18-103","18","103",""
"folksie-folk-vine","Folk Vine","<p>Folk Vine pattern from our Folksie collection. Pattern #01-18-103. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-18-103-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/folk-vine.jpg","","","Folk Vine - Folksie Collection | ColorFlex Wallpaper","Folk Vine pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","folk-vine","9","Outter Leaves,Center Leaves,Berries,Lillies,Round Flowers,Flower Centers,Small Flowers,Tiny Flowers,Tulips","24x24","straight","SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE","01-18-103","18","103",""
"folksie-cherie-cherie","Cherie Cherie","<p>Cherie Cherie pattern from our Folksie collection. Pattern #01-18-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-18-102-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/cherie-cherie.jpg","1","Cherie Cherie pattern thumbnail","Cherie Cherie - Folksie Collection | ColorFlex Wallpaper","Cherie Cherie pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","cherie-cherie","4","Texture,Cherries,Leaves,Design","24x24","straight","SC0001 COTTAGE LINEN,SW6135 ECRU,SW6306 CORDIAL,SW6417 TUPELO TREE,SW7069 IRON ORE","01-18-102","18","102",""
"folksie-cherie-cherie","Cherie Cherie","<p>Cherie Cherie pattern from our Folksie collection. Pattern #01-18-102. Customize colors to match your space perfectly with our ColorFlex system. Available as High-quality fabric suitable for upholstery, curtains, and decor projects.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Fabric","01-18-102-fabric","79.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/cherie-cherie.jpg","","","Cherie Cherie - Folksie Collection | ColorFlex Wallpaper","Cherie Cherie pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","cherie-cherie","4","Texture,Cherries,Leaves,Design","24x24","straight","SC0001 COTTAGE LINEN,SW6135 ECRU,SW6306 CORDIAL,SW6417 TUPELO TREE,SW7069 IRON ORE","01-18-102","18","102",""
"folksie-cherie-cherie","Cherie Cherie","<p>Cherie Cherie pattern from our Folksie collection. Pattern #01-18-102. Customize colors to match your space perfectly with our ColorFlex system. Available as Removable vinyl decal perfect for temporary decoration and rental spaces.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Removable Decal","01-18-102-decal","69.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/cherie-cherie.jpg","","","Cherie Cherie - Folksie Collection | ColorFlex Wallpaper","Cherie Cherie pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","cherie-cherie","4","Texture,Cherries,Leaves,Design","24x24","straight","SC0001 COTTAGE LINEN,SW6135 ECRU,SW6306 CORDIAL,SW6417 TUPELO TREE,SW7069 IRON ORE","01-18-102","18","102",""
"folksie-my-cherie-amour","My Cherie Amour","<p>My Cherie Amour pattern from our Folksie collection. Pattern #01-18-101. Customize colors to match your space perfectly with our ColorFlex system. Available as Professional-grade removable wallpaper. Easy to install and remove without damage.</p>","Saffron Cottage","Home & Garden > Decor","ColorFlex Pattern","folksie, pattern, wallpaper, fabric, removable, custom-color, colorflex","TRUE","Application","Wallpaper","01-18-101-wallpaper","89.99","","TRUE","TRUE","","","continue","","https://so-animation.com/colorflex/data/collections/folksie/thumbnails/my-cherie-amour.jpg","1","My Cherie Amour pattern thumbnail","My Cherie Amour - Folksie Collection | ColorFlex Wallpaper","My Cherie Amour pattern from our Folksie collection. Customize colors to match your space perfectly with our ColorFlex system. Available for wallpaper, fabric, and other applications.","https://so-animation.com/colorflex/data/collections/","folksie","my-cherie-amour","6","Texture,Cherries,Leaves,Left Side Twig,Right Side Twig,Black Outline","24x24","straight","SC0001 COTTAGE LINEN,SW6135 ECRU,SW6306 CORDIAL,SW6417 TUPELO TREE,SW6109 HOPSACK,SW6159 HIGH TEA,SW7069 IRON ORE","01-18-101","18","101",""
